OFFENSE_GROUP,DISTRICT,YEAR,MONTH,DAY,HOUR
Motor Vehicle Accident Response,B3,2015,12,Thursday,19
Motor Vehicle Accident Response,E18,2015,12,Thursday,18
Motor Vehicle Accident Response,B2,2015,12,Thursday,18
Motor Vehicle Accident Response,B2,2015,12,Thursday,18
Motor Vehicle Accident Response,B3,2015,12,Thursday,16
Motor Vehicle Accident Response,D14,2015,12,Thursday,15
Motor Vehicle Accident Response,E18,2015,12,Thursday,14
Motor Vehicle Accident Response,B3,2015,12,Monday,11
Motor Vehicle Accident Response,C6,2015,12,Thursday,12
Motor Vehicle Accident Response,C11,2015,12,Wednesday,22
Motor Vehicle Accident Response,C6,2015,12,Thursday,12
Motor Vehicle Accident Response,C11,2015,12,Thursday,9
Motor Vehicle Accident Response,D4,2015,12,Thursday,11
Motor Vehicle Accident Response,E13,2015,12,Thursday,6
Motor Vehicle Accident Response,E18,2015,12,Thursday,9
Motor Vehicle Accident Response,C6,2015,12,Thursday,8
Motor Vehicle Accident Response,B2,2015,12,Thursday,8
Motor Vehicle Accident Response,D14,2015,12,Thursday,9
Motor Vehicle Accident Response,A1,2015,12,Wednesday,18
Motor Vehicle Accident Response,C11,2015,12,Wednesday,21
Motor Vehicle Accident Response,C11,2015,12,Thursday,7
Motor Vehicle Accident Response,E13,2015,12,Thursday,3
Motor Vehicle Accident Response,D4,2015,12,Thursday,3
Motor Vehicle Accident Response,C11,2015,12,Thursday,0
Motor Vehicle Accident Response,B2,2015,12,Thursday,1
Motor Vehicle Accident Response,C11,2015,12,Wednesday,23
Motor Vehicle Accident Response,A15,2015,12,Wednesday,22
Motor Vehicle Accident Response,B2,2015,12,Wednesday,21
Motor Vehicle Accident Response,B2,2015,12,Wednesday,21
Motor Vehicle Accident Response,C6,2015,12,Wednesday,21
Motor Vehicle Accident Response,C11,2015,12,Wednesday,21
Motor Vehicle Accident Response,D14,2015,12,Wednesday,19
Motor Vehicle Accident Response,B2,2015,12,Wednesday,20
Motor Vehicle Accident Response,E18,2015,12,Wednesday,19
Motor Vehicle Accident Response,C11,2015,12,Wednesday,19
Motor Vehicle Accident Response,C6,2015,12,Wednesday,19
Motor Vehicle Accident Response,A1,2015,12,Wednesday,18
Motor Vehicle Accident Response,A7,2015,12,Wednesday,18
Motor Vehicle Accident Response,E5,2015,12,Wednesday,17
Motor Vehicle Accident Response,C11,2015,12,Wednesday,17
Motor Vehicle Accident Response,C11,2015,12,Wednesday,17
Motor Vehicle Accident Response,E18,2015,12,Wednesday,17
Motor Vehicle Accident Response,B2,2015,12,Wednesday,16
Motor Vehicle Accident Response,E5,2015,12,Wednesday,16
Motor Vehicle Accident Response,E5,2015,12,Wednesday,16
Motor Vehicle Accident Response,D4,2015,12,Wednesday,15
Motor Vehicle Accident Response,C11,2015,12,Tuesday,15
Motor Vehicle Accident Response,E13,2015,12,Tuesday,10
Motor Vehicle Accident Response,B2,2015,12,Wednesday,14
Motor Vehicle Accident Response,B2,2015,12,Wednesday,14
Motor Vehicle Accident Response,D4,2015,12,Friday,18
Motor Vehicle Accident Response,E5,2015,12,Wednesday,12
Motor Vehicle Accident Response,D4,2015,12,Tuesday,18
Motor Vehicle Accident Response,E5,2015,12,Tuesday,23
Motor Vehicle Accident Response,D14,2015,12,Wednesday,11
Motor Vehicle Accident Response,B2,2015,12,Friday,16
Motor Vehicle Accident Response,C11,2015,12,Wednesday,11
Motor Vehicle Accident Response,D4,2015,12,Tuesday,23
Motor Vehicle Accident Response,B2,2015,12,Wednesday,10
Motor Vehicle Accident Response,B2,2015,12,Tuesday,8
Motor Vehicle Accident Response,E13,2015,12,Wednesday,10
Motor Vehicle Accident Response,C11,2015,12,Wednesday,9
Motor Vehicle Accident Response,E18,2015,12,Wednesday,8
Motor Vehicle Accident Response,A15,2015,12,Monday,17
Motor Vehicle Accident Response,B2,2015,12,Wednesday,7
Motor Vehicle Accident Response,A1,2015,12,Wednesday,6
Motor Vehicle Accident Response,B2,2015,12,Wednesday,4
Motor Vehicle Accident Response,B2,2015,12,Wednesday,4
Motor Vehicle Accident Response,A1,2015,12,Tuesday,22
Motor Vehicle Accident Response,E13,2015,12,Tuesday,21
Motor Vehicle Accident Response,D14,2015,12,Tuesday,22
Motor Vehicle Accident Response,C11,2015,12,Tuesday,21
Motor Vehicle Accident Response,C6,2015,12,Tuesday,21
Motor Vehicle Accident Response,C6,2015,12,Tuesday,21
Motor Vehicle Accident Response,E13,2015,12,Tuesday,19
Motor Vehicle Accident Response,C6,2015,12,Tuesday,19
Motor Vehicle Accident Response,D14,2015,12,Tuesday,19
Motor Vehicle Accident Response,E18,2015,12,Tuesday,17
Motor Vehicle Accident Response,E13,2015,12,Monday,0
Motor Vehicle Accident Response,D14,2015,12,Tuesday,17
Motor Vehicle Accident Response,B2,2015,12,Tuesday,17
Motor Vehicle Accident Response,C6,2015,12,Tuesday,17
Motor Vehicle Accident Response,B2,2015,12,Tuesday,15
Motor Vehicle Accident Response,E18,2015,12,Sunday,19
Motor Vehicle Accident Response,E5,2015,12,Tuesday,15
Motor Vehicle Accident Response,E18,2015,12,Tuesday,15
Motor Vehicle Accident Response,E18,2015,12,Tuesday,15
Motor Vehicle Accident Response,E5,2015,12,Tuesday,8
Motor Vehicle Accident Response,B2,2015,12,Tuesday,14
Motor Vehicle Accident Response,C6,2015,12,Tuesday,15
Motor Vehicle Accident Response,A7,2015,12,Tuesday,14
Motor Vehicle Accident Response,E13,2015,12,Tuesday,13
Motor Vehicle Accident Response,B2,2015,12,Tuesday,14
Motor Vehicle Accident Response,B2,2015,12,Tuesday,13
Motor Vehicle Accident Response,E18,2015,12,Tuesday,12
Motor Vehicle Accident Response,E5,2015,12,Tuesday,11
Motor Vehicle Accident Response,E18,2015,12,Tuesday,7
Motor Vehicle Accident Response,A1,2015,12,Tuesday,8
Motor Vehicle Accident Response,D4,2015,12,Tuesday,1
Motor Vehicle Accident Response,E13,2015,12,Monday,22
Motor Vehicle Accident Response,C6,2015,12,Monday,20
Motor Vehicle Accident Response,A1,2015,12,Monday,20
Motor Vehicle Accident Response,E5,2015,12,Monday,17
Motor Vehicle Accident Response,A1,2015,12,Monday,16
Motor Vehicle Accident Response,B2,2015,12,Monday,16
Motor Vehicle Accident Response,E13,2015,12,Monday,17
Motor Vehicle Accident Response,B2,2015,12,Monday,17
Motor Vehicle Accident Response,D4,2015,12,Monday,17
Motor Vehicle Accident Response,A1,2015,12,Monday,17
Motor Vehicle Accident Response,A15,2015,12,Monday,16
Motor Vehicle Accident Response,E5,2015,12,Monday,9
Motor Vehicle Accident Response,B2,2015,12,Sunday,0
Motor Vehicle Accident Response,B2,2015,12,Monday,16
Motor Vehicle Accident Response,E13,2015,12,Monday,15
Motor Vehicle Accident Response,A1,2015,12,Monday,15
Motor Vehicle Accident Response,E5,2015,12,Monday,14
Motor Vehicle Accident Response,E13,2015,12,Monday,7
Motor Vehicle Accident Response,B2,2015,12,Monday,12
Motor Vehicle Accident Response,C11,2015,12,Monday,13
Motor Vehicle Accident Response,E13,2015,12,Monday,13
Motor Vehicle Accident Response,C11,2015,12,Monday,12
Motor Vehicle Accident Response,C11,2015,12,Monday,12
Motor Vehicle Accident Response,D4,2015,12,Monday,11
Motor Vehicle Accident Response,A1,2015,12,Monday,12
Motor Vehicle Accident Response,C11,2015,12,Monday,11
Motor Vehicle Accident Response,A1,2015,12,Monday,10
Motor Vehicle Accident Response,B2,2015,12,Monday,10
Motor Vehicle Accident Response,B3,2015,12,Monday,9
Motor Vehicle Accident Response,E13,2015,12,Monday,7
Motor Vehicle Accident Response,A7,2015,12,Monday,6
Motor Vehicle Accident Response,B3,2015,12,Sunday,23
Motor Vehicle Accident Response,C11,2015,12,Sunday,21
Motor Vehicle Accident Response,E5,2015,12,Sunday,22
Motor Vehicle Accident Response,D14,2015,12,Sunday,21
Motor Vehicle Accident Response,D4,2015,12,Sunday,21
Motor Vehicle Accident Response,A1,2015,12,Sunday,20
Motor Vehicle Accident Response,E13,2015,12,Sunday,19
Motor Vehicle Accident Response,E13,2015,12,Sunday,17
Motor Vehicle Accident Response,B2,2015,12,Sunday,13
Motor Vehicle Accident Response,B2,2015,12,Sunday,17
Motor Vehicle Accident Response,E18,2015,12,Sunday,15
Motor Vehicle Accident Response,B2,2015,12,Sunday,14
Motor Vehicle Accident Response,E13,2015,12,Sunday,11
Motor Vehicle Accident Response,D14,2015,12,Sunday,13
Motor Vehicle Accident Response,B2,2015,12,Sunday,13
Motor Vehicle Accident Response,D14,2015,12,Sunday,13
Motor Vehicle Accident Response,A7,2015,12,Saturday,23
Motor Vehicle Accident Response,C11,2015,12,Sunday,11
Motor Vehicle Accident Response,B2,2015,12,Saturday,22
Motor Vehicle Accident Response,D4,2015,12,Sunday,11
Motor Vehicle Accident Response,C6,2015,12,Sunday,10
Motor Vehicle Accident Response,D14,2015,12,Saturday,23
Motor Vehicle Accident Response,E18,2015,12,Sunday,9
Motor Vehicle Accident Response,A15,2015,12,Sunday,7
Motor Vehicle Accident Response,D4,2015,12,Sunday,5
Motor Vehicle Accident Response,A15,2015,12,Sunday,4
Motor Vehicle Accident Response,A7,2015,12,Sunday,3
Motor Vehicle Accident Response,A7,2015,12,Sunday,3
Motor Vehicle Accident Response,E18,2015,12,Sunday,2
Motor Vehicle Accident Response,A1,2015,12,Saturday,16
Motor Vehicle Accident Response,C11,2015,12,Sunday,1
Motor Vehicle Accident Response,E5,2015,12,Sunday,1
Motor Vehicle Accident Response,D14,2015,12,Sunday,0
Motor Vehicle Accident Response,B2,2015,12,Saturday,23
Motor Vehicle Accident Response,A7,2015,12,Saturday,23
Motor Vehicle Accident Response,B3,2015,12,Saturday,1
Motor Vehicle Accident Response,B3,2015,12,Saturday,21
Motor Vehicle Accident Response,C6,2015,12,Saturday,21
Motor Vehicle Accident Response,A15,2015,12,Saturday,20
Motor Vehicle Accident Response,A7,2015,12,Saturday,20
Motor Vehicle Accident Response,C11,2015,12,Saturday,15
Motor Vehicle Accident Response,D4,2015,12,Saturday,17
Motor Vehicle Accident Response,B3,2015,12,Saturday,16
Motor Vehicle Accident Response,E18,2015,12,Saturday,15
Motor Vehicle Accident Response,B2,2015,12,Wednesday,23
Motor Vehicle Accident Response,B2,2015,12,Saturday,15
Motor Vehicle Accident Response,A7,2015,12,Saturday,12
Motor Vehicle Accident Response,B3,2015,12,Saturday,14
Motor Vehicle Accident Response,E5,2015,12,Friday,18
Motor Vehicle Accident Response,B2,2015,12,Saturday,11
Motor Vehicle Accident Response,B2,2015,12,Friday,11
Motor Vehicle Accident Response,D14,2015,12,Saturday,10
Motor Vehicle Accident Response,D14,2015,12,Saturday,10
Motor Vehicle Accident Response,D14,2015,12,Friday,16
Motor Vehicle Accident Response,C11,2015,12,Thursday,19
Motor Vehicle Accident Response,E5,2015,12,Friday,14
Motor Vehicle Accident Response,B2,2015,12,Saturday,3
Motor Vehicle Accident Response,B2,2015,12,Saturday,3
Motor Vehicle Accident Response,A7,2015,12,Saturday,3
Motor Vehicle Accident Response,B3,2015,12,Saturday,3
Motor Vehicle Accident Response,D14,2015,12,Saturday,3
Motor Vehicle Accident Response,C11,2015,12,Saturday,3
Motor Vehicle Accident Response,B2,2015,12,Saturday,1
Motor Vehicle Accident Response,B2,2015,12,Saturday,0
Motor Vehicle Accident Response,C11,2015,12,Saturday,0
Motor Vehicle Accident Response,B2,2015,12,Friday,22
Motor Vehicle Accident Response,A15,2015,12,Friday,20
Motor Vehicle Accident Response,A15,2015,12,Friday,20
Motor Vehicle Accident Response,B2,2015,12,Thursday,17
Motor Vehicle Accident Response,E13,2015,12,Friday,18
Motor Vehicle Accident Response,E13,2015,12,Friday,19
Motor Vehicle Accident Response,D14,2015,12,Friday,18
Motor Vehicle Accident Response,D4,2015,12,Friday,19
Motor Vehicle Accident Response,A7,2015,12,Wednesday,8
Motor Vehicle Accident Response,B2,2015,12,Sunday,17
Motor Vehicle Accident Response,C6,2015,12,Friday,17
Motor Vehicle Accident Response,A15,2015,12,Friday,16
Motor Vehicle Accident Response,D14,2015,12,Friday,17
Motor Vehicle Accident Response,D4,2015,12,Friday,16
Motor Vehicle Accident Response,B3,2015,12,Friday,16
Motor Vehicle Accident Response,C6,2015,12,Friday,16
Motor Vehicle Accident Response,E18,2015,12,Friday,15
Motor Vehicle Accident Response,C11,2015,12,Friday,16
Motor Vehicle Accident Response,B2,2015,12,Wednesday,6
Motor Vehicle Accident Response,C6,2015,12,Friday,15
Motor Vehicle Accident Response,C11,2015,12,Friday,11
Motor Vehicle Accident Response,A1,2015,12,Wednesday,23
Motor Vehicle Accident Response,C11,2015,12,Monday,15
Motor Vehicle Accident Response,E18,2015,12,Thursday,21
Motor Vehicle Accident Response,E18,2015,12,Thursday,23
Motor Vehicle Accident Response,E5,2015,12,Friday,14
Motor Vehicle Accident Response,D4,2015,12,Friday,14
Motor Vehicle Accident Response,C6,2015,12,Friday,6
Motor Vehicle Accident Response,B2,2015,12,Friday,11
Motor Vehicle Accident Response,C11,2015,12,Friday,11
Motor Vehicle Accident Response,D4,2015,12,Friday,11
Motor Vehicle Accident Response,B3,2015,12,Friday,10
Motor Vehicle Accident Response,E18,2015,12,Friday,9
Motor Vehicle Accident Response,A1,2015,12,Friday,10
Motor Vehicle Accident Response,B3,2015,12,Friday,8
Motor Vehicle Accident Response,D4,2015,12,Friday,8
Motor Vehicle Accident Response,A1,2015,12,Friday,3
Motor Vehicle Accident Response,D4,2015,12,Friday,3
Motor Vehicle Accident Response,B2,2015,12,Wednesday,23
Motor Vehicle Accident Response,B2,2015,12,Thursday,22
Motor Vehicle Accident Response,C6,2015,12,Thursday,22
Motor Vehicle Accident Response,B3,2015,12,Thursday,22
Motor Vehicle Accident Response,C6,2015,12,Thursday,20
Motor Vehicle Accident Response,C11,2015,12,Thursday,20
Motor Vehicle Accident Response,A1,2015,12,Thursday,21
Motor Vehicle Accident Response,C6,2015,12,Thursday,18
Motor Vehicle Accident Response,D4,2015,12,Thursday,17
Motor Vehicle Accident Response,C6,2015,12,Thursday,18
Motor Vehicle Accident Response,D14,2015,12,Thursday,18
Motor Vehicle Accident Response,B3,2015,12,Thursday,18
Motor Vehicle Accident Response,B2,2015,12,Thursday,18
Motor Vehicle Accident Response,C6,2015,12,Thursday,18
Motor Vehicle Accident Response,B2,2015,12,Thursday,17
Motor Vehicle Accident Response,C6,2015,12,Thursday,17
Motor Vehicle Accident Response,E18,2015,12,Thursday,17
Motor Vehicle Accident Response,D4,2015,12,Thursday,16
Motor Vehicle Accident Response,A7,2015,12,Thursday,16
Motor Vehicle Accident Response,D4,2015,12,Thursday,16
Motor Vehicle Accident Response,B3,2015,12,Thursday,14
Motor Vehicle Accident Response,C11,2015,12,Sunday,19
Motor Vehicle Accident Response,D14,2015,12,Thursday,12
Motor Vehicle Accident Response,A15,2015,12,Thursday,12
Motor Vehicle Accident Response,B2,2015,12,Wednesday,22
Motor Vehicle Accident Response,A1,2015,12,Thursday,10
Motor Vehicle Accident Response,D14,2015,12,Thursday,9
Motor Vehicle Accident Response,C11,2015,12,Thursday,8
Motor Vehicle Accident Response,B2,2015,12,Thursday,8
Motor Vehicle Accident Response,C6,2015,12,Wednesday,20
Motor Vehicle Accident Response,A15,2015,12,Thursday,6
Motor Vehicle Accident Response,D4,2015,12,Thursday,6
Motor Vehicle Accident Response,A7,2015,12,Thursday,5
Motor Vehicle Accident Response,A7,2015,12,Thursday,3
Motor Vehicle Accident Response,C11,2015,12,Thursday,0
Motor Vehicle Accident Response,A1,2015,12,Wednesday,21
Motor Vehicle Accident Response,A1,2015,12,Wednesday,22
Motor Vehicle Accident Response,C6,2015,12,Wednesday,22
Motor Vehicle Accident Response,C6,2015,12,Monday,22
Motor Vehicle Accident Response,B3,2015,12,Wednesday,20
Motor Vehicle Accident Response,C11,2015,12,Wednesday,20
Motor Vehicle Accident Response,A1,2015,12,Wednesday,18
Motor Vehicle Accident Response,B3,2015,12,Wednesday,19
Motor Vehicle Accident Response,A1,2015,12,Wednesday,18
Motor Vehicle Accident Response,D14,2015,12,Sunday,12
Motor Vehicle Accident Response,D14,2015,12,Sunday,12
Motor Vehicle Accident Response,D4,2015,12,Wednesday,13
Motor Vehicle Accident Response,E5,2015,12,Wednesday,17
Motor Vehicle Accident Response,B2,2015,12,Wednesday,16
Motor Vehicle Accident Response,E13,2015,11,Monday,19
Motor Vehicle Accident Response,A1,2015,12,Monday,14
Motor Vehicle Accident Response,B3,2015,12,Wednesday,12
Motor Vehicle Accident Response,B2,2015,12,Wednesday,12
Motor Vehicle Accident Response,B2,2015,12,Wednesday,11
Motor Vehicle Accident Response,A15,2015,12,Wednesday,12
Motor Vehicle Accident Response,E18,2015,12,Monday,19
Motor Vehicle Accident Response,A15,2015,12,Wednesday,9
Motor Vehicle Accident Response,B2,2015,12,Tuesday,17
Motor Vehicle Accident Response,B2,2015,12,Wednesday,11
Motor Vehicle Accident Response,A1,2015,12,Wednesday,7
Motor Vehicle Accident Response,A1,2015,12,Wednesday,9
Motor Vehicle Accident Response,B2,2015,12,Wednesday,9
Motor Vehicle Accident Response,B2,2015,12,Tuesday,16
Motor Vehicle Accident Response,C11,2015,12,Wednesday,8
Motor Vehicle Accident Response,C11,2015,12,Wednesday,7
Motor Vehicle Accident Response,E18,2015,12,Wednesday,2
Motor Vehicle Accident Response,D14,2015,12,Tuesday,21
Motor Vehicle Accident Response,D4,2015,12,Tuesday,21
Motor Vehicle Accident Response,D4,2015,12,Tuesday,17
Motor Vehicle Accident Response,C11,2015,12,Tuesday,19
Motor Vehicle Accident Response,C11,2015,12,Tuesday,18
Motor Vehicle Accident Response,A1,2015,12,Tuesday,19
Motor Vehicle Accident Response,B2,2015,12,Tuesday,18
Motor Vehicle Accident Response,B2,2015,12,Tuesday,14
Motor Vehicle Accident Response,B2,2015,12,Tuesday,17
Motor Vehicle Accident Response,B3,2015,12,Tuesday,17
Motor Vehicle Accident Response,D4,2015,12,Tuesday,17
Motor Vehicle Accident Response,A15,2015,12,Tuesday,17
Motor Vehicle Accident Response,B2,2015,12,Tuesday,17
Motor Vehicle Accident Response,B2,2015,12,Tuesday,17
Motor Vehicle Accident Response,E18,2015,11,Monday,13
Motor Vehicle Accident Response,A15,2015,12,Tuesday,15
Motor Vehicle Accident Response,D4,2015,12,Tuesday,14
Motor Vehicle Accident Response,A15,2015,12,Tuesday,14
Motor Vehicle Accident Response,E18,2015,12,Friday,10
Motor Vehicle Accident Response,C6,2015,12,Tuesday,9
Motor Vehicle Accident Response,C11,2015,12,Monday,20
Motor Vehicle Accident Response,D14,2015,12,Tuesday,12
Motor Vehicle Accident Response,B2,2015,12,Monday,15
Motor Vehicle Accident Response,B2,2015,12,Tuesday,12
Motor Vehicle Accident Response,D4,2015,12,Tuesday,9
Motor Vehicle Accident Response,E5,2015,12,Monday,9
Motor Vehicle Accident Response,D14,2015,12,Monday,23
Motor Vehicle Accident Response,B2,2015,12,Monday,22
Motor Vehicle Accident Response,C11,2015,12,Tuesday,7
Motor Vehicle Accident Response,D14,2015,12,Tuesday,8
Motor Vehicle Accident Response,D14,2015,12,Tuesday,8
Motor Vehicle Accident Response,B2,2015,12,Tuesday,8
Motor Vehicle Accident Response,B2,2015,12,Tuesday,7
Motor Vehicle Accident Response,B3,2015,12,Tuesday,0
Motor Vehicle Accident Response,B2,2015,12,Monday,22
Motor Vehicle Accident Response,D4,2015,12,Monday,21
Motor Vehicle Accident Response,C11,2015,12,Monday,22
Motor Vehicle Accident Response,A15,2015,12,Monday,21
